"","sex","birth","marriage","religion","income","code_job","code_region"
"13897",2,1988,1,1,NA,NA,3
"13898",2,2015,0,2,NA,NA,3
"13899",2,1935,2,1,NA,NA,3
"13900",2,1936,2,2,NA,NA,3
"13901",1,1933,2,2,NA,NA,3
"13902",1,1958,1,2,250,799,3
"13903",2,1962,1,2,288,441,3
"13904",1,1991,5,2,NA,NA,3
"13905",1,1934,1,1,NA,NA,3
"13906",2,1940,1,1,NA,NA,3
"13907",1,1930,1,1,NA,NA,3
"13908",2,1938,1,1,NA,NA,3
"13909",1,1953,1,2,NA,722,3
"13910",2,1955,1,2,84,421,3
"13911",1,1955,1,1,NA,NA,3
"13912",2,1957,1,1,62,941,3
"13913",2,1939,2,1,NA,NA,3
"13914",2,1961,3,1,40,613,3
"13915",1,1992,5,1,20,930,3
"13916",2,1957,2,2,56,951,3
"13917",2,1981,1,2,291,313,3
"13918",1,1976,1,2,400,761,3
"13919",2,2014,0,2,NA,NA,3
"13920",2,2016,0,2,NA,NA,3
"13921",1,1939,1,2,NA,NA,3
"13922",2,1944,1,2,30,951,3
"13923",2,1934,2,1,NA,NA,3
"13924",2,1957,3,2,100,421,2
"13925",1,1947,1,1,NA,873,3
"13926",2,1950,1,1,NA,NA,3
"13927",1,1935,1,2,NA,NA,3
"13928",2,1934,1,2,NA,NA,3
"13929",1,1975,1,1,248,773,4
"13930",2,1978,1,1,216,313,4
"13931",2,2006,0,1,NA,NA,4
"13932",2,2010,0,1,NA,NA,4
"13933",1,1983,1,2,384,851,4
"13934",2,1981,1,2,NA,NA,4
"13935",1,2011,0,2,NA,NA,4
"13936",2,2014,0,2,NA,NA,4
"13937",1,1952,1,2,241,753,2
"13938",2,1958,1,2,212,721,2
"13939",2,1977,3,2,NA,NA,2
"13940",2,1995,5,2,45,521,2
"13941",2,1934,2,1,NA,NA,2
"13942",1,1958,1,2,NA,NA,2
"13943",2,1964,1,2,180,952,2
"13944",1,2003,0,2,NA,NA,2
"13945",2,2005,0,2,NA,NA,2
"13946",2,1942,2,1,NA,941,2
"13947",1,1968,3,2,200,910,2
"13948",1,2000,0,2,NA,NA,2
"13949",1,1937,1,2,NA,NA,2
"13950",2,1944,1,1,NA,NA,2
"13951",1,1937,1,2,NA,NA,4
"13952",2,1938,1,2,24,941,4
"13953",2,1941,2,2,NA,NA,2
"13954",1,1932,1,2,NA,NA,4
"13955",2,1938,1,2,24,941,4
"13956",2,1941,2,1,NA,NA,4
"13957",2,1975,3,1,NA,NA,2
"13958",2,1942,2,1,NA,NA,3
"13959",1,1939,1,2,40,999,4
"13960",2,1943,1,2,NA,611,4
"13961",2,1934,2,2,NA,NA,2
"13962",1,1954,1,2,100,921,2
"13963",2,1959,1,2,180,442,2
"13964",1,1982,5,2,72,431,2
"13965",2,1984,5,2,NA,NA,2
"13966",2,1986,5,2,233,892,2
"13967",1,1961,1,1,NA,NA,4
"13968",2,1966,1,1,214,952,4
"13969",1,1991,5,2,NA,NA,4
"13970",1,1994,5,2,148,432,4
"13971",1,1961,1,2,NA,873,4
"13972",2,1968,1,2,333,521,4
"13973",1,1988,5,2,356,274,4
"13974",2,1990,5,2,160,311,4
"13975",1,1969,1,1,420,873,4
"13976",2,1968,1,1,150,530,4
"13977",1,1995,5,1,140,442,4
"13978",1,2000,0,1,NA,NA,4
"13979",2,1946,2,1,NA,NA,4
"13980",2,1936,2,2,NA,NA,4
"13981",2,1944,2,1,NA,NA,4
"13982",1,1950,1,1,NA,NA,4
"13983",2,1954,1,1,NA,NA,4
"13984",1,1950,3,2,NA,NA,4
"13985",1,1943,2,1,NA,NA,4
"13986",2,1942,2,1,NA,521,4
"13987",2,1956,2,1,94,930,4
"13988",1,1938,1,2,NA,NA,4
"13989",2,1939,1,1,NA,NA,4
"13990",1,1960,1,2,NA,611,4
"13991",2,1962,1,2,130,521,4
"13992",1,1930,1,1,NA,NA,4
"13993",2,1938,1,1,NA,NA,4
"13994",1,1929,1,2,NA,NA,4
"13995",2,1934,1,2,NA,NA,4
"13996",1,1939,1,2,NA,611,4
"13997",2,1943,1,2,NA,611,4
"13998",1,1976,5,2,NA,NA,4
"13999",1,1973,3,2,485,312,4
"14000",1,1979,1,1,673,312,4
"14001",2,1981,1,1,NA,NA,4
"14002",1,2010,0,1,NA,NA,4
"14003",2,2011,0,1,NA,NA,4
"14004",1,1933,1,2,NA,941,3
"14005",2,1944,1,2,NA,941,3
"14006",1,1968,3,2,NA,NA,3
"14007",1,2007,0,2,NA,NA,3
"14008",2,1955,3,1,59,952,3
"14009",1,1947,1,1,NA,NA,3
"14010",2,1952,1,1,150,941,3
"14011",2,1941,2,1,NA,NA,3
"14012",2,1938,2,1,NA,NA,3
"14013",2,1948,3,1,NA,NA,3
"14014",2,1935,2,1,NA,NA,3
"14015",2,1959,5,1,NA,NA,3
"14016",2,1966,3,2,64,441,3
"14017",1,1991,5,2,261,441,3
"14018",2,1932,2,1,NA,NA,3
"14019",2,1934,2,2,NA,NA,3
"14020",1,1975,1,1,453,743,3
"14021",2,1979,1,1,NA,259,3
"14022",2,2007,0,1,NA,NA,3
"14023",2,2010,0,1,NA,NA,3
"14024",1,2015,0,1,NA,NA,3
"14025",1,1954,1,1,NA,254,3
"14026",2,1954,1,1,100,951,3
"14027",1,1986,5,1,300,399,3
"14028",1,1957,1,2,150,772,3
"14029",2,1960,1,2,NA,NA,3
"14030",1,1984,5,2,200,891,3
"14031",1,1986,5,2,180,854,3
"14032",1,1969,1,1,558,799,3
"14033",2,1971,1,1,NA,NA,3
"14034",2,2000,0,1,NA,NA,3
"14035",1,2003,0,1,NA,NA,3
"14036",1,2009,0,1,NA,NA,3
"14037",1,1941,1,2,NA,NA,3
"14038",2,1959,1,1,NA,441,3
"14039",1,1987,1,2,300,873,3
"14040",2,1988,1,2,NA,NA,3
"14041",1,2008,0,2,NA,NA,3
"14042",1,2009,0,2,NA,NA,3
"14043",2,2013,0,2,NA,NA,3
"14044",1,2014,0,2,NA,NA,3
"14045",2,2017,0,2,NA,NA,3
"14046",2,1937,2,1,NA,NA,3
"14047",2,1942,2,1,NA,NA,3
"14048",1,1966,1,2,817,312,3
"14049",2,1965,1,2,NA,NA,3
"14050",1,1993,5,2,NA,999,3
"14051",1,1983,1,1,393,232,3
"14052",2,1984,1,1,110,259,3
"14053",1,2013,0,2,NA,NA,3
"14054",1,1947,1,1,NA,611,3
"14055",2,1950,1,1,NA,611,3
"14056",1,1962,1,2,NA,NA,3
"14057",2,1966,1,2,90,952,3
"14058",2,1997,5,2,NA,NA,3
"14059",2,2002,0,2,NA,NA,3
"14060",1,1964,4,2,NA,NA,3
"14061",2,1951,2,1,NA,NA,1
"14062",1,1956,3,2,NA,NA,1
"14063",2,1928,2,2,NA,NA,1
"14064",1,1956,1,1,NA,431,1
"14065",2,1960,1,1,NA,NA,1
"14066",1,1982,5,1,200,521,1
"14067",1,1984,1,2,217,761,1
"14068",2,1931,2,2,NA,NA,1
"14069",2,1988,1,2,167,330,1
"14070",2,1942,2,2,NA,NA,1
"14071",1,1972,5,2,NA,NA,1
"14072",2,1941,5,1,NA,NA,1
"14073",2,1939,2,1,NA,NA,1
"14074",2,1925,2,1,NA,NA,1
"14075",2,1959,3,2,NA,NA,1
"14076",1,1988,5,2,NA,442,1
"14077",1,1951,3,2,170,992,1
"14078",2,1947,2,1,NA,NA,1
"14079",2,1938,2,2,NA,NA,1
"14080",1,1969,5,2,NA,NA,1
"14081",1,1957,1,1,NA,431,2
"14082",2,1964,1,2,140,930,2
"14083",1,1986,5,2,283,399,2
"14084",2,1955,2,2,NA,NA,2
"14085",1,1971,5,2,140,930,2
"14086",1,1941,4,2,NA,NA,2
"14087",2,1935,2,2,NA,NA,2
"14088",1,1947,1,1,110,942,2
"14089",2,1950,1,1,NA,NA,2
"14090",1,1972,1,1,1042,132,3
"14091",2,1973,1,1,NA,NA,3
"14092",1,2006,0,2,NA,NA,3
"14093",2,2008,0,2,NA,NA,3
"14094",1,1954,1,1,NA,NA,3
"14095",2,1960,1,1,NA,NA,3
"14096",1,1943,1,1,NA,NA,3
"14097",2,1946,1,1,NA,NA,3
"14098",1,1931,1,1,NA,NA,3
"14099",2,1934,1,1,NA,NA,3
"14100",1,1940,1,1,NA,611,3
"14101",2,1945,1,1,NA,611,3
"14102",1,1935,1,1,NA,611,3
"14103",2,1942,1,1,NA,611,3
"14104",2,1933,2,2,NA,611,3
"14105",2,1939,2,1,NA,NA,4
"14106",1,1936,2,2,NA,NA,4
"14107",2,1944,2,1,NA,NA,4
"14108",2,1969,3,2,NA,NA,4
"14109",1,2001,0,2,NA,NA,4
"14110",2,1933,2,1,NA,NA,4
"14111",1,1977,1,2,262,330,4
"14112",2,1976,1,2,NA,NA,4
"14113",1,2009,0,2,NA,NA,4
"14114",2,2011,0,2,NA,NA,4
"14115",1,1941,3,2,NA,NA,2
"14116",1,1954,1,2,NA,611,2
"14117",2,1954,1,2,NA,611,2
"14118",2,1960,2,1,NA,NA,3
"14119",2,1985,5,1,289,252,3
"14120",2,1986,5,1,289,253,3
"14121",2,1966,3,1,92,530,3
"14122",2,1994,5,1,80,521,3
"14123",2,1939,2,2,24,941,3
"14124",2,1936,2,1,NA,NA,3
"14125",1,1935,1,1,24,941,3
"14126",2,1946,1,1,NA,NA,3
"14127",1,1943,1,1,NA,611,6
"14128",2,1943,1,2,NA,NA,6
"14129",2,1972,5,2,72,521,2
"14130",2,1978,1,1,467,252,6
"14131",1,1977,1,1,487,252,6
"14132",1,2009,0,1,NA,NA,6
"14133",2,2014,0,1,NA,NA,6
"14134",2,1943,1,2,NA,NA,2
"14135",1,1932,1,2,NA,NA,2
"14136",2,1933,2,1,NA,NA,1
"14137",1,1939,1,1,NA,NA,1
"14138",2,1942,1,1,NA,NA,1
"14139",1,1970,5,2,202,910,1
"14140",1,1957,1,2,261,772,1
"14141",2,1961,1,1,212,722,1
"14142",2,1939,2,1,NA,NA,1
"14143",2,1973,5,1,NA,NA,1
"14144",2,1957,4,1,89,930,2
"14145",2,1991,5,1,90,399,2
"14146",1,1975,1,1,NA,741,2
"14147",2,1978,1,1,428,930,2
"14148",1,2009,0,1,NA,NA,2
"14149",1,2011,0,1,NA,NA,2
"14150",1,1970,1,2,325,743,2
"14151",2,1991,1,2,148,930,2
"14152",2,2012,0,1,NA,NA,2
"14153",1,1972,5,2,294,521,2
"14154",1,1962,1,1,200,139,2
"14155",2,1967,1,1,160,312,2
"14156",1,1998,5,1,NA,NA,2
"14157",2,2000,0,1,NA,NA,2
"14158",1,1951,1,2,150,730,2
"14159",2,1957,1,2,160,941,2
"14160",1,1976,5,2,400,312,2
"14161",2,1962,2,1,NA,NA,1
"14162",2,1991,5,1,NA,285,1
"14163",1,1942,1,1,NA,611,4
"14164",2,1944,1,1,NA,611,4
"14165",1,1942,1,1,160,953,4
"14166",2,1946,1,1,NA,NA,4
"14167",1,1950,1,1,NA,823,4
"14168",2,1955,1,1,NA,991,4
"14169",1,1939,1,2,NA,NA,4
"14170",2,1940,1,2,NA,NA,4
"14171",2,1944,2,1,41,951,4
"14172",1,1953,1,2,NA,NA,4
"14173",2,1952,1,2,NA,NA,4
"14174",2,1993,5,2,NA,NA,4
"14175",2,1974,1,1,NA,NA,4
"14176",1,1951,1,1,NA,611,4
"14177",2,1949,1,1,NA,NA,4
"14178",2,1937,2,1,NA,NA,4
"14179",1,1949,1,1,NA,521,4
"14180",2,1954,1,1,NA,521,4
"14181",1,1946,6,1,NA,NA,4
"14182",2,1951,2,1,NA,NA,4
"14183",2,1956,2,1,80,951,4
"14184",2,1980,5,2,NA,NA,4
"14185",1,1972,1,2,NA,271,4
"14186",2,1972,1,2,350,313,4
"14187",1,2002,0,2,NA,NA,4
"14188",1,2004,0,2,NA,NA,4
"14189",1,1972,1,2,NA,761,4
"14190",2,1973,1,2,NA,NA,4
"14191",1,2001,0,2,NA,NA,4
"14192",1,2004,0,2,NA,NA,4
"14193",1,1975,1,1,NA,442,4
"14194",2,1979,1,1,NA,NA,4
"14195",1,2008,0,1,NA,NA,4
"14196",1,2012,0,1,NA,NA,4
"14197",1,1937,1,1,NA,NA,4
"14198",2,1939,1,1,NA,NA,4
"14199",2,1938,2,1,NA,NA,4
"14200",2,1933,2,2,NA,NA,4
"14201",1,1961,1,2,NA,611,4
"14202",2,1962,1,2,NA,NA,4
"14203",1,1989,5,2,259,753,4
"14204",2,1959,2,1,127,930,4
"14205",2,1947,2,1,NA,NA,4
"14206",2,1943,2,1,NA,NA,4
"14207",1,1949,1,1,NA,611,4
"14208",2,1956,1,1,NA,611,4
"14209",2,1984,1,1,426,245,2
"14210",1,1978,1,1,426,149,2
"14211",1,1968,2,1,255,841,2
"14212",2,1999,5,1,NA,NA,2
"14213",1,1972,1,1,130,862,3
"14214",2,1979,1,1,193,243,3
"14215",1,2005,0,1,NA,NA,3
"14216",2,2008,0,1,NA,NA,3
"14217",1,1950,1,2,NA,NA,3
"14218",2,1955,1,2,NA,NA,3
"14219",2,1940,2,1,NA,NA,3
"14220",1,1961,3,1,NA,NA,3
"14221",2,1994,5,1,160,314,3
"14222",2,1996,5,1,NA,NA,3
"14223",1,1938,1,1,NA,NA,4
"14224",2,1939,1,1,NA,NA,4
"14225",1,1958,1,2,140,873,4
"14226",2,1957,1,2,NA,NA,4
"14227",1,1988,5,1,418,411,1
"14228",2,1941,2,1,NA,NA,2
"14229",1,1946,3,2,NA,NA,2
"14230",1,1991,5,2,260,799,2
"14231",1,1976,1,2,350,312,2
"14232",2,1979,1,2,50,999,2
"14233",1,2006,0,2,NA,NA,2
"14234",1,2009,0,2,NA,NA,2
"14235",2,1939,5,1,NA,NA,3
"14236",1,1949,1,1,NA,NA,2
"14237",2,1962,1,1,179,930,2
"14238",1,1953,5,2,NA,NA,2
"14239",1,1936,2,2,NA,NA,2
"14240",1,1976,3,2,NA,NA,2
"14241",1,1998,5,1,NA,NA,2
"14242",1,1962,5,1,NA,873,2
"14243",2,1939,2,1,NA,NA,2
"14244",1,1931,1,1,NA,NA,1
"14245",2,1935,1,1,NA,NA,1
"14246",2,1948,2,1,100,510,3
"14247",1,1964,1,1,NA,NA,1
"14248",2,1969,1,1,NA,NA,1
"14249",2,2006,0,2,NA,NA,1
"14250",1,1956,5,2,46,941,1
"14251",1,1937,1,1,NA,NA,1
"14252",2,1946,1,1,NA,NA,1
"14253",1,1974,1,2,430,521,1
"14254",2,1973,1,2,130,259,1
"14255",2,2001,0,2,NA,NA,1
"14256",2,2005,0,2,NA,NA,1
"14257",1,1970,1,1,441,312,3
"14258",2,1973,1,1,213,442,3
"14259",2,2003,0,1,NA,NA,3
"14260",2,2006,0,1,NA,NA,3
"14261",1,1951,1,2,210,873,2
"14262",2,1956,1,2,NA,NA,2
"14263",1,1984,5,2,135,247,2
"14264",1,1984,1,2,259,312,2
"14265",2,1983,1,1,NA,NA,2
"14266",1,2016,0,2,NA,NA,2
"14267",2,1939,2,1,NA,611,4
"14268",1,1941,1,1,NA,611,4
"14269",2,1944,1,1,NA,611,4
"14270",2,1946,2,1,NA,NA,4
"14271",1,1937,1,1,NA,611,4
"14272",2,1944,1,1,NA,NA,4
"14273",1,1946,3,1,NA,NA,4
"14274",1,1938,1,2,25,941,4
"14275",2,1940,1,2,NA,811,4
"14276",2,1939,2,1,NA,NA,4
"14277",2,1951,3,2,NA,NA,4
"14278",2,1959,2,1,NA,NA,4
"14279",2,1944,2,2,NA,NA,4
"14280",1,1941,1,1,NA,NA,2
"14281",2,1949,1,1,NA,NA,2
"14282",1,1980,5,2,NA,139,2
"14283",1,1981,1,2,370,841,4
"14284",2,1981,1,2,NA,NA,4
"14285",1,2011,0,2,NA,NA,4
"14286",1,2015,0,2,NA,NA,4
"14287",1,1947,1,2,NA,NA,4
"14288",2,1952,1,2,122,441,4
"14289",1,1942,1,2,NA,873,4
"14290",2,1949,1,1,NA,NA,4
"14291",1,1972,5,2,235,761,4
"14292",1,1968,1,1,NA,953,4
"14293",2,1970,1,1,NA,953,4
"14294",2,1995,5,1,NA,NA,4
"14295",1,1996,5,1,39,1012,4
"14296",2,1947,2,1,NA,NA,4
"14297",2,1947,1,2,NA,611,5
"14298",1,1936,1,2,NA,611,5
"14299",2,2006,0,2,NA,NA,5
"14300",1,1932,1,1,NA,611,5
"14301",2,1933,1,1,NA,611,5
"14302",2,1940,2,2,NA,NA,5
"14303",1,1932,1,1,NA,611,5
"14304",2,1932,1,1,NA,611,5
"14305",2,1967,3,2,152,399,1
"14306",1,2005,0,2,NA,NA,1
"14307",2,1937,3,1,25,941,5
"14308",1,1941,1,2,NA,NA,5
"14309",2,1939,1,2,NA,NA,5
"14310",2,1945,2,2,NA,611,5
"14311",1,1972,5,1,NA,611,5
"14312",2,1935,2,2,NA,NA,5
"14313",1,1969,3,1,NA,442,2
"14314",2,1973,3,2,95,421,5
"14315",2,1943,2,2,NA,NA,1
"14316",1,1951,3,2,NA,521,1
"14317",1,1939,1,1,NA,NA,1
"14318",2,1940,1,1,125,421,1
"14319",2,1948,2,1,NA,NA,1
"14320",2,1947,2,1,NA,NA,1
"14321",2,1942,2,1,26,999,4
"14322",2,1944,2,1,NA,NA,4
"14323",2,1953,3,2,NA,NA,4
"14324",1,1947,1,2,NA,NA,4
"14325",2,1945,1,1,NA,NA,4
"14326",2,1953,3,2,NA,NA,4
"14327",1,1938,1,2,NA,NA,4
"14328",2,1942,1,2,NA,NA,4
"14329",1,1941,1,1,NA,NA,4
"14330",2,1944,1,1,NA,NA,4
"14331",1,1965,3,2,NA,530,4
"14332",1,1973,1,2,223,510,4
"14333",2,1972,1,2,185,313,4
"14334",1,1997,5,2,NA,NA,4
"14335",2,2000,0,2,NA,NA,4
"14336",1,1942,1,1,NA,NA,4
"14337",2,1948,1,1,40,941,4
"14338",1,1982,1,1,398,233,4
"14339",2,1983,1,1,163,244,4
"14340",1,2011,0,1,NA,NA,4
"14341",2,1940,2,1,24,941,5
"14342",1,1942,1,1,NA,NA,5
"14343",2,1946,1,1,24,941,5
"14344",1,1959,1,2,NA,772,5
"14345",2,1965,1,2,NA,NA,5
"14346",2,1989,5,2,NA,285,5
"14347",2,1991,5,2,NA,285,5
"14348",1,1953,1,2,NA,772,5
"14349",2,1955,1,2,103,441,5
"14350",2,1985,1,1,NA,NA,5
"14351",1,1984,1,2,417,286,5
"14352",2,2014,0,1,NA,NA,5
"14353",1,1977,1,2,482,411,5
"14354",2,1976,1,2,439,411,5
"14355",2,2005,0,2,NA,NA,5
"14356",1,2011,0,2,NA,NA,5
"14357",1,1951,1,1,NA,611,5
"14358",2,1954,1,1,NA,722,5
"14359",1,1965,1,2,707,391,5
"14360",2,1968,1,1,NA,NA,5
"14361",1,1969,1,2,439,730,5
"14362",2,1970,1,2,199,247,5
"14363",2,1996,5,2,NA,NA,5
"14364",1,1998,5,2,NA,NA,5
"14365",1,1956,1,2,178,873,5
"14366",2,1960,1,1,100,953,5
"14367",1,1989,5,2,285,762,5
"14368",1,1957,1,2,NA,NA,5
"14369",2,1959,1,2,NA,NA,5
"14370",1,1987,5,2,NA,NA,5
"14371",2,1938,2,1,25,951,5
"14372",1,1964,1,2,741,252,7
"14373",2,1966,1,2,665,252,7
"14374",1,1993,5,2,250,284,7
"14375",1,1945,1,1,151,942,2
"14376",2,1949,1,1,NA,NA,2
"14377",1,1978,1,2,508,312,2
"14378",2,1980,1,2,284,330,2
"14379",1,2011,0,2,NA,NA,2
"14380",2,2017,0,2,NA,NA,2
"14381",2,1940,1,2,NA,611,5
"14382",1,1997,5,2,NA,NA,5
"14383",2,1999,5,2,NA,NA,5
"14384",2,2002,0,2,NA,NA,5
"14385",1,1963,1,1,NA,NA,5
"14386",2,1979,1,1,NA,NA,5
"14387",1,2002,0,1,NA,NA,5
"14388",2,2005,0,1,NA,NA,5
"14389",2,1945,2,1,NA,NA,5
"14390",1,1944,1,2,NA,611,5
"14391",2,1952,1,2,NA,611,5
"14392",2,1937,2,1,NA,NA,5
"14393",1,1970,1,2,400,873,2
"14394",2,1971,1,2,NA,NA,2
"14395",2,1999,5,2,NA,NA,2
"14396",1,2007,0,2,NA,NA,2
"14397",2,2009,0,2,NA,NA,2
"14398",2,1966,5,2,180,314,2
"14399",2,1939,2,2,NA,NA,2
"14400",1,1973,1,2,800,261,2
"14401",2,1976,1,1,540,330,2
"14402",1,2004,0,2,NA,NA,2
"14403",1,2011,0,2,NA,NA,2
"14404",1,1962,1,2,190,392,2
"14405",2,1965,1,1,170,521,2
"14406",1,1991,5,1,NA,NA,2
"14407",1,1995,5,1,NA,NA,2
"14408",1,1933,1,2,NA,611,5
"14409",2,1938,1,2,NA,611,5
"14410",1,1937,1,2,NA,611,5
"14411",2,1941,1,2,NA,611,5
"14412",2,1964,5,2,NA,NA,5
"14413",1,1942,1,1,NA,NA,5
"14414",2,1948,1,1,NA,NA,5
"14415",2,1945,2,1,NA,NA,5
"14416",1,1944,1,2,NA,611,7
"14417",2,1940,1,2,NA,611,7
"14418",1,1935,3,1,NA,611,7
"14419",2,1934,3,1,NA,NA,7
"14420",1,1942,1,1,NA,NA,1
"14421",2,1951,1,1,25,941,1
"14422",1,1980,5,2,NA,NA,1
"14423",1,1963,3,2,NA,NA,1
"14424",1,2000,0,2,NA,NA,1
"14425",2,1934,2,2,NA,NA,7
"14426",1,1936,1,1,NA,NA,1
"14427",2,1940,1,1,NA,NA,1
"14428",2,1963,5,1,NA,NA,1
"14429",1,1970,1,2,500,231,1
"14430",2,1970,1,2,NA,NA,1
"14431",1,1999,5,2,NA,NA,1
"14432",1,2003,0,2,NA,NA,1
"14433",2,1963,3,1,200,722,1
"14434",2,1991,5,2,128,521,1
"14435",1,1993,5,2,NA,NA,1
"14436",2,1937,2,2,NA,NA,1
"14437",2,1934,2,2,NA,NA,1
"14438",2,1944,2,1,NA,NA,2
"14439",1,1977,5,2,200,313,2
"14440",2,1949,2,1,161,941,2
"14441",2,1954,2,1,NA,NA,2
"14442",1,1969,1,1,NA,999,2
"14443",2,1969,1,1,121,952,2
"14444",2,2006,0,1,NA,NA,2
"14445",2,2009,0,1,NA,NA,2
"14446",1,1955,1,1,202,312,2
"14447",2,1957,1,1,NA,NA,2
"14448",2,1983,5,1,NA,NA,2
"14449",1,1941,1,2,100,942,4
"14450",2,1946,1,2,NA,NA,4
"14451",1,1963,1,2,197,851,4
"14452",2,1967,1,2,NA,NA,4
"14453",2,1998,5,2,NA,NA,4
"14454",1,1956,1,2,130,246,4
"14455",2,1956,1,2,39,930,4
"14456",2,1946,2,1,NA,NA,4
"14457",2,1953,3,2,NA,NA,4
"14458",2,1936,2,1,5,941,4
"14459",1,1934,1,1,NA,NA,4
"14460",2,1939,1,1,NA,NA,4
"14461",2,1956,1,1,NA,NA,4
"14462",1,1944,1,1,30,941,4
"14463",1,1962,1,2,708,312,4
"14464",2,1967,1,2,NA,NA,4
"14465",2,2002,0,2,NA,NA,4
"14466",2,2008,0,2,NA,NA,4
"14467",2,1929,2,2,NA,NA,4
"14468",1,1971,1,2,489,312,4
"14469",2,1973,1,2,107,246,4
"14470",1,1999,5,2,NA,NA,4
"14471",1,2002,0,2,NA,NA,4
"14472",2,1943,2,1,NA,NA,5
"14473",2,1946,2,2,NA,NA,5
"14474",2,1961,3,1,NA,442,5
"14475",2,1982,5,2,NA,259,5
"14476",1,1984,5,2,NA,NA,5
"14477",1,1974,1,2,250,910,5
"14478",2,1974,1,2,120,921,5
"14479",2,2003,0,2,NA,NA,5
"14480",1,2010,0,2,NA,NA,5
"14481",1,1945,1,1,NA,NA,5
"14482",2,1948,1,1,NA,NA,5
"14483",1,1979,1,1,359,248,5
"14484",2,1979,1,1,NA,NA,5
"14485",2,2006,0,1,NA,NA,5
"14486",1,2008,0,1,NA,NA,5
"14487",2,1948,2,1,NA,NA,5
"14488",1,1976,1,2,517,222,5
"14489",2,1980,1,2,NA,422,5
"14490",2,2010,0,2,NA,NA,5
"14491",1,1977,1,1,580,120,5
"14492",2,1977,1,1,109,999,5
"14493",1,2007,0,1,NA,NA,5
"14494",1,2010,0,1,NA,NA,5
"14495",1,1952,1,2,NA,NA,5
"14496",2,1952,1,2,NA,NA,5
"14497",1,1964,3,2,NA,910,5
"14498",2,1942,2,1,NA,611,5
"14499",1,1928,2,1,NA,NA,5
"14500",2,1938,2,1,NA,NA,5
"14501",1,1940,1,1,23,941,5
"14502",2,1944,1,1,NA,NA,5
"14503",2,1977,1,2,NA,611,5
"14504",1,1975,1,2,NA,611,5
"14505",2,2014,0,2,NA,NA,5
"14506",2,1946,2,2,NA,NA,5
"14507",1,1959,1,2,NA,611,5
"14508",2,1961,1,2,NA,611,5
"14509",1,1988,5,2,389,274,5
"14510",1,1944,1,1,NA,611,5
"14511",2,1950,1,1,NA,NA,5
"14512",1,1970,1,1,NA,611,5
"14513",2,1985,1,1,190,521,5
"14514",1,2004,0,1,NA,NA,5
"14515",1,2006,0,1,NA,NA,5
"14516",2,1923,2,1,NA,NA,5
"14517",1,1953,1,2,NA,611,5
"14518",2,1958,1,2,NA,611,5
"14519",1,1971,1,2,NA,611,5
"14520",2,1985,1,2,NA,611,5
"14521",1,2008,0,2,NA,NA,5
"14522",1,2014,0,2,NA,NA,5
"14523",1,1950,1,2,NA,422,7
"14524",2,1955,1,2,100,941,7
"14525",1,1938,1,2,NA,611,7
"14526",2,1938,1,1,NA,611,7
"14527",1,1941,1,1,NA,NA,1
"14528",2,1939,1,1,NA,NA,1
"14529",1,1964,3,1,300,139,1
"14530",1,1963,5,1,NA,NA,2
"14531",2,1937,2,1,NA,NA,2
"14532",2,1950,3,1,NA,NA,1
"14533",1,1949,1,2,NA,NA,1
"14534",2,1952,1,2,NA,NA,1
"14535",1,1951,2,2,NA,611,2
"14536",1,1986,1,2,397,222,2
"14537",2,1984,1,1,350,320,2
"14538",1,1976,1,2,970,235,2
"14539",2,1977,1,2,NA,NA,2
"14540",1,2006,0,2,NA,NA,2
"14541",1,2008,0,2,NA,NA,2
"14542",2,1942,2,1,NA,NA,2
"14543",1,1973,1,1,675,312,2
"14544",2,1973,1,1,360,399,2
"14545",2,2009,0,1,NA,NA,2
"14546",2,2011,0,1,NA,NA,2
"14547",2,1947,2,1,NA,NA,2
"14548",2,1941,2,2,NA,NA,2
"14549",2,1969,5,1,667,211,2
"14550",1,1946,1,2,310,149,2
"14551",2,1949,1,2,NA,NA,2
"14552",1,1966,1,1,218,930,4
"14553",2,1967,1,1,143,930,4
"14554",1,1994,5,1,NA,NA,4
"14555",1,1949,1,1,133,741,4
"14556",2,1952,1,1,NA,NA,4
"14557",1,1948,1,1,NA,NA,5
"14558",2,1948,1,1,NA,NA,5
"14559",1,1961,5,2,150,314,5
"14560",2,1931,2,2,NA,NA,5
"14561",2,1939,2,1,24,999,4
"14562",1,1943,2,2,NA,NA,4
"14563",2,1952,2,1,80,930,4
"14564",1,1939,1,1,24,922,4
"14565",2,1941,1,1,NA,NA,4
"14566",1,1975,1,2,462,854,4
"14567",2,1977,1,2,NA,NA,4
"14568",1,2001,0,2,NA,NA,4
"14569",2,2008,0,2,NA,NA,4
"14570",1,1952,1,2,193,942,5
"14571",2,1964,1,1,NA,NA,5
"14572",1,1957,3,2,NA,NA,4
"14573",2,1961,3,2,162,930,4
"14574",2,1984,1,1,NA,NA,3
"14575",2,1990,5,2,200,442,4
"14576",1,1984,1,1,320,761,3
"14577",1,2014,0,1,NA,NA,3
"14578",1,2016,0,1,NA,NA,3
"14579",2,1959,1,1,NA,NA,6
"14580",1,1955,1,1,NA,NA,6
"14581",1,1976,1,2,525,874,5
"14582",2,1980,1,2,NA,NA,5
"14583",2,2009,0,2,NA,NA,5
"14584",1,2011,0,2,NA,NA,5
"14585",2,1967,3,2,NA,921,5
